Key,English,Ελληνικά
c12a1_5_answer1,"Basketball hoops of different heights, balls of the same weight.","Στεφάνια μπάσκετ διαφορετικού ύψους, μπάλες ίδιου βάρους."
c12a1_5_answer2,"Basketball hoops of the same height, and balls of different weights for male.",Στεφάνια μπάσκετ του ίδιου ύψους και μπάλες διαφορετικών βαρών για άνδρες.
c12a1_5_answer3,"Basketball hoops of different heights, and balls of different weights for students in wheelchairs.",Στεφάνια μπάσκετ διαφορετικού ύψους και μπάλες διαφορετικών βαρών για μαθητές σε αναπηρικά αμαξίδια.
c12a1_6_title,Ten-meter dribble exercise:,Άσκηση ντρίμπλας δέκα μέτρων:
c12a1_6_question,Setting and rules:,"Ρύθμιση και κανόνες:  Γραμμή μήκους 10 μέτρων. Έξι κώνοι στη γραμμή, 1,5 μέτρα μεταξύ τους. Οι μαθητές χωρίζονται σε ομάδες. Οι μαθητές πρέπει να ντριμπλάρουν στη γραμμή όσο το δυνατόν γρηγορότερα χρησιμοποιώντας μόνο το ένα χέρι και χωρίς να χτυπήσουν τον κώνο με την μπάλα. Οι μαθητές πρέπει να εκτελέσουν την άσκηση τρεις φορές σε μη διαδοχικές στροφές."
,Line 10-meter long.,
,"Six cones on the line, 1.5 meters apart.",
,Students are divided into groups.,
,The students must dribble on the line as quickly as possible using only one hand and without hitting the cone with the ball.,
,Students must perform the exercise three times in non-consecutive turns.,
c12a1_6_answer1,"The dribbling execution needs to be adapted: bounce one time, trap the ball in lap, push wheels.","Η εκτέλεση ντρίμπλας πρέπει να προσαρμοστεί: αναπήδηση μία φορά, παγίδευση της μπάλας στην αγκαλιά, ώθηση τροχών."
c12a1_6_answer2,Not needed.,Δεν χρειάζεται.
c12a1_6_answer3,Three cones on the line for students in wheelchairs.,Τρεις κώνοι στη γραμμή για μαθητές σε αναπηρικά αμαξίδια.
c12a2_1_title,Catching and throwing activity,Δραστηριότητα πιασίματος και ρίψης
c12a2_1_question,Rules: ,Κανόνες: Παιδιά σε ζευγάρια. Ένα παιδί πρέπει να πετάξει την μπάλα στον συμπαίκτη του χωρίς να την ρίξει. Προσαρμογή για μαθητή με σύνδρομο Asperger:
,Children in pairs. One child has to throw the ball to his teammate without dropping it.,
,Adaptation for student with Asperger's Syndrome:,
c12a2_1_answer1,The teacher shows a card with the actions needed to perform the task to the student with Asperger's Syndrome.,Ο δάσκαλος δείχνει μια κάρτα με τις ενέργειες που απαιτούνται για την εκτέλεση της εργασίας στον μαθητή με σύνδρομο Asperger.
c12a2_1_answer2,The teacher explains carefully how to perform the task through several demonstrations to the student with Asperger's Syndrome.,Ο δάσκαλος εξηγεί προσεκτικά πώς να εκτελέσει την εργασία μέσω διαφόρων επιδείξεων στον μαθητή με σύνδρομο Asperger.
c12a2_1_answer3,Not needed.,Δεν χρειάζεται.
c12a2_2_title,Catching and throwing activity,Δραστηριότητα πιασίματος και ρίψης
c12a2_2_question,Rules:,Κανόνες: Παιδιά σε ζευγάρια. Ένα παιδί πρέπει να πετάξει την μπάλα στον συμπαίκτη του χωρίς να την ρίξει ενώ περπατά κοντά σε μια γραμμή. Προσαρμογή για μαθητή με σύνδρομο Asperger:
,Children in pairs. One child has to throw the ball to his teammate without dropping it while walking near a line.,
,Adaptation for student with Asperger's Syndrome:,
